Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
c2b5184b-4fa3-3eca-a673-3fbf12f757d4,bcef4b44-8de8-3c39-ae32-943097960eef,Esteban536 Rau926,M,PHYSICIAN ASSISTANT,11 MOUNT AUBURN ST,WATERTOWN,MA,02472-3923,42.369451,-71.177925,0
185a7320-0c48-3b1d-8c3c-34a432596fc8,bcef4b44-8de8-3c39-ae32-943097960eef,Leland44 Lesch175,M,PHYSICIAN ASSISTANT,11 MOUNT AUBURN ST,WATERTOWN,MA,02472-3923,42.369451,-71.177925,0
459bb1e1-1325-39ea-86f4-11aeecf0147a,bcef4b44-8de8-3c39-ae32-943097960eef,Wonda35 Block661,F,PHYSICIAN ASSISTANT,11 MOUNT AUBURN ST,WATERTOWN,MA,02472-3923,42.369451,-71.177925,0
2fe821a2-84b7-363e-866f-c93e1ed18835,bcef4b44-8de8-3c39-ae32-943097960eef,Toshiko149 Treutel973,F,PHYSICIAN ASSISTANT,11 MOUNT AUBURN ST,WATERTOWN,MA,02472-3923,42.369451,-71.177925,0
a21f1c3b-2532-3c10-9cdb-b3751459cb47,bcef4b44-8de8-3c39-ae32-943097960eef,Lorri590 Durgan499,F,PHYSICIAN ASSISTANT,11 MOUNT AUBURN ST,WATERTOWN,MA,02472-3923,42.369451,-71.177925,0
40c57c0e-3fc8-30ba-9675-2c4d45034dd6,bcef4b44-8de8-3c39-ae32-943097960eef,Enedina292 McGlynn426,F,GENERAL PRACTICE,11 MOUNT AUBURN ST,WATERTOWN,MA,02472-3923,42.369451,-71.177925,158
c989842b-ba2a-356b-830b-e9199bb38810,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Blanche121 Gulgowski816,F,PHYSICAL MEDICINE AND REHABILITATION,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
1dde52c3-7f7f-3178-905c-6e3db675dec2,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Blanche121 Gulgowski816,F,PAIN MANAGEMENT,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
4d51ec94-02fd-3de4-b35d-d3d1e81b0095,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Blanche121 Gulgowski816,F,PHYSICIAN ASSISTANT,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
5f1ad2ef-cb7d-3541-8362-f8a81a4ad222,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Toni630 Carroll471,F,PHYSICIAN ASSISTANT,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
4111c802-a6fc-371b-b271-1564de64bf3e,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Corrin41 Kiehn525,F,PHYSICIAN ASSISTANT,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
15b176b0-3c64-36f0-848d-50161d244842,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Celeste191 Kris249,F,PHYSICIAN ASSISTANT,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
05b4d6a6-bf13-3924-9d9c-8f65513b1180,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Rosalba160 Schamberger479,F,PHYSICIAN ASSISTANT,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
2d68a4bd-21ec-354a-8a9a-909dc12e2f5f,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Patti584 Mohr916,F,PHYSICIAN ASSISTANT,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
518148a6-a41d-3e08-b440-68c5c4feb46e,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Susann104 Weber641,F,PHYSICIAN ASSISTANT,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
895f6015-8e57-3d8f-a740-7beb26c7dd12,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Sharita792 Romaguera67,F,PHYSICIAN ASSISTANT,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
3fcd5c01-fb0a-3092-bd89-437a140d6379,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Kelsey155 Bergnaum523,F,PHYSICIAN ASSISTANT,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
e3ee20d6-b22a-380f-a81f-1d62241a47a3,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Blanche121 Gulgowski816,F,PHYSICAL THERAPY,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
6bddfb29-3b44-3848-9d5b-d24b4ccae090,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Toni630 Carroll471,F,PHYSICAL THERAPY,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
cb92ce99-ed19-369c-8d1a-a4f4c0904565,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Keven605 Kiehn525,M,PHYSICAL THERAPY,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
420fa047-434f-3e0e-a921-9b3a378e4a89,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Roland928 Kris249,M,PHYSICAL THERAPY,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
f4018a8a-d7e6-3792-81a2-07b0337bda1d,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Rosalba160 Schamberger479,F,PHYSICAL THERAPY,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
7eb157e8-db4b-3bbf-8c82-6521ffdce6f6,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Patti584 Mohr916,F,PHYSICAL THERAPY,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
6d8eca9a-7224-39e7-91cb-f3b34b1160a5,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Scott935 Weber641,M,PHYSICAL THERAPY,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
fa4c5f9d-1739-3aa7-8bc2-de32f0ef4c75,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Sharita792 Romaguera67,F,PHYSICAL THERAPY,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
865d57c6-1a33-3adf-86c0-47367116d541,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Benjamin360 Gulgowski816,M,GENERAL PRACTICE,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,29
db80ef11-6291-329c-acf6-5cfc6dde217f,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Benjamin360 Gulgowski816,M,ORTHOPEDIC SURGERY,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
cc5ed000-c1e8-3c5f-ba5d-8d1e7d0b229b,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Toni630 Carroll471,F,ORTHOPEDIC SURGERY,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
b1a18e95-7743-3484-8ec7-cddf30e8f734,b02187c2-f3fd-3268-b8e8-707ef61bcc76,Corrin41 Kiehn525,F,ORTHOPEDIC SURGERY,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,0
572e9916-62a8-3ffc-8aed-8156e3fe0f9f,b50d599f-9423-3a68-8bf4-4ccca5bf9b07,Emilio417 Estrada938,M,NURSE PRACTITIONER,194 CENTRAL AVE,SEEKONK,MA,02771-4127,41.839797999999995,-71.31804699999999,0
3a03adc3-c7ab-3c74-90e4-2799b464009b,b50d599f-9423-3a68-8bf4-4ccca5bf9b07,Sandee884 Jaskolski867,F,NEUROLOGY,194 CENTRAL AVE,SEEKONK,MA,02771-4127,41.839797999999995,-71.31804699999999,0
cd49b322-b90e-35db-8d07-c754567a39de,b50d599f-9423-3a68-8bf4-4ccca5bf9b07,Sandee884 Jaskolski867,F,GENERAL PRACTICE,194 CENTRAL AVE,SEEKONK,MA,02771-4127,41.839797999999995,-71.31804699999999,62
b5ca4be6-f1f7-353c-89dc-520e35aa422b,b50d599f-9423-3a68-8bf4-4ccca5bf9b07,Sandee884 Jaskolski867,F,INTERNAL MEDICINE,194 CENTRAL AVE,SEEKONK,MA,02771-4127,41.839797999999995,-71.31804699999999,0
1d77c8b6-c7e4-3907-b536-330bf0f198cc,b50d599f-9423-3a68-8bf4-4ccca5bf9b07,Dalton260 Fadel536,M,INTERNAL MEDICINE,194 CENTRAL AVE,SEEKONK,MA,02771-4127,41.839797999999995,-71.31804699999999,0
e3d19501-6566-371f-8afd-9a64a5279daa,caf3d929-92cf-39b2-b8a2-1b8f4a602628,Ellyn26 Davis923,F,GENERAL PRACTICE,275 VARNUM AVE,LOWELL,MA,01854-2141,42.63898,-71.321141,70
4bedf2ba-7c6f-3e32-a720-a1e559209fdf,334139b6-9e30-309f-be58-87aad511e15a,Len277 Windler79,M,NURSE PRACTITIONER,45 DRUM HILL RD,CHELMSFORD,MA,01824-1503,42.597055,-71.3697,0
793ebdac-37bc-3f07-9d12-ea74621865bf,334139b6-9e30-309f-be58-87aad511e15a,Luisa710 Windler79,F,EMERGENCY MEDICINE,45 DRUM HILL RD,CHELMSFORD,MA,01824-1503,42.597055,-71.3697,0
adf19a65-dc12-3db8-b1d5-0bd724f897ed,334139b6-9e30-309f-be58-87aad511e15a,Len277 Windler79,M,PHYSICIAN ASSISTANT,45 DRUM HILL RD,CHELMSFORD,MA,01824-1503,42.597055,-71.3697,0
ec25a652-63a8-300f-a1d6-ba710c7a6817,334139b6-9e30-309f-be58-87aad511e15a,Samuel331 Sauer652,M,PHYSICIAN ASSISTANT,45 DRUM HILL RD,CHELMSFORD,MA,01824-1503,42.597055,-71.3697,0
7521c536-b0d1-3ba2-9797-424955ff31fb,334139b6-9e30-309f-be58-87aad511e15a,Len277 Windler79,M,FAMILY PRACTICE,45 DRUM HILL RD,CHELMSFORD,MA,01824-1503,42.597055,-71.3697,0
8c98efc5-f9e6-3bcc-98f6-084db92bca9b,334139b6-9e30-309f-be58-87aad511e15a,Luisa710 Windler79,F,GENERAL PRACTICE,45 DRUM HILL RD,CHELMSFORD,MA,01824-1503,42.597055,-71.3697,44
391bd67c-9024-38b7-8e7f-9a653fe3fe30,334139b6-9e30-309f-be58-87aad511e15a,Elsa29 Terrazas956,F,INTERNAL MEDICINE,45 DRUM HILL RD,CHELMSFORD,MA,01824-1503,42.597055,-71.3697,0
fd69afef-9d58-38fc-8568-b76730c7c508,58cc9932-9185-3dfe-8b6a-832abe9fab9c,Kieth891 Wiegand701,M,GENERAL PRACTICE,340 THOMPSON RD,WEBSTER,MA,01570-1509,42.047075,-71.845805,30
5ddce033-dd52-3d36-b848-54df45004591,08c2224e-2ec2-3f26-be51-b1ae5e7e3d7f,Jennifer579 Bashirian201,F,GENERAL PRACTICE,405 PEARL ST,MALDEN,MA,02148-6644,42.42938,-71.058706,32
9e8cdabe-022c-3ee1-a9b6-3c5bc912cf60,895f9c6f-e835-3d99-9a6d-6721c24a8b25,Earnest658 O'Hara248,M,GENERAL PRACTICE,60 MESSENGER ST,PLAINVILLE,MA,02762-2258,42.012797,-71.336578,62
74fb89d4-e772-31cf-a19e-264426228d38,57c7559d-b4b7-3d86-85ba-1ce898f9085e,Marge692 Mraz590,F,GENERAL PRACTICE,101 MAIN ST,MEDFORD,MA,02155-4530,42.423844,-71.10923100000001,56
52f8e42c-71b2-3db1-9bdd-fa9936ab8e0c,31e44858-c1ac-3db0-a01d-11b8730a152f,Angelo118 Klocko335,M,GENERAL PRACTICE,489 WASHINGTON ST,AUBURN,MA,01501-2717,42.198708,-71.846006,35
24d99d9b-4596-36fc-9056-4494e59a0b9c,19576db2-b965-39d8-bca4-1dc304964915,Howard613 Jenkins714,M,GENERAL PRACTICE,103 MYRON ST,WEST SPRINGFIELD,MA,01089-1485,42.125451,-72.649734,50
a36ad0cb-4c2f-33fb-be4c-6e2a9a12cff8,a45a7aa4-134a-3229-86b8-997fd829740c,Mel236 Herzog843,M,PHYSICAL THERAPY,800 CHESTNUT ST,FRANKLIN,MA,02038-1271,42.084858,-71.41057099999998,0
e0577f0d-29bd-342a-b53a-99ad851ff7a8,a45a7aa4-134a-3229-86b8-997fd829740c,Courtney281 Daugherty69,M,PHYSICAL THERAPY,800 CHESTNUT ST,FRANKLIN,MA,02038-1271,42.084858,-71.41057099999998,0
135bce9e-77ef-3ef8-8951-01bbe53a1391,a45a7aa4-134a-3229-86b8-997fd829740c,Chas63 Kuvalis369,M,PHYSICAL THERAPY,800 CHESTNUT ST,FRANKLIN,MA,02038-1271,42.084858,-71.41057099999998,0
1abf7844-9cb2-3073-84ca-ba9344f4c98f,a45a7aa4-134a-3229-86b8-997fd829740c,Lucilla742 Hammes673,F,PHYSICAL THERAPY,800 CHESTNUT ST,FRANKLIN,MA,02038-1271,42.084858,-71.41057099999998,0
4d0b4ee2-5860-34a7-8128-24a64073fbb5,a45a7aa4-134a-3229-86b8-997fd829740c,Wes853 Murray856,M,PHYSICAL THERAPY,800 CHESTNUT ST,FRANKLIN,MA,02038-1271,42.084858,-71.41057099999998,0
aac01547-ac06-3724-a56f-6f77ece0ff7a,a45a7aa4-134a-3229-86b8-997fd829740c,Curtis94 Ortiz186,F,PHYSICAL THERAPY,800 CHESTNUT ST,FRANKLIN,MA,02038-1271,42.084858,-71.41057099999998,0
9299ece2-a02a-3814-9f5b-79e019d38b34,a45a7aa4-134a-3229-86b8-997fd829740c,Georgianne697 Zieme486,F,PHYSICAL THERAPY,800 CHESTNUT ST,FRANKLIN,MA,02038-1271,42.084858,-71.41057099999998,0
d922ac5e-e8f0-3f44-827d-fddf445de38e,a45a7aa4-134a-3229-86b8-997fd829740c,Leena55 Herzog843,F,GENERAL PRACTICE,800 CHESTNUT ST,FRANKLIN,MA,02038-1271,42.084858,-71.41057099999998,83
bbe623ef-38d4-3413-b313-0d7c6d203c2b,7dcb5cb6-5c36-3c80-9e8c-eca5319ee530,Pilar644 Schroeder447,F,PSYCHIATRY,78 COLLEGE AVE,SOMERVILLE,MA,02144-1916,42.390445,-71.101033,0
61d64fbc-fe78-3a85-8f87-227d475f6f57,7dcb5cb6-5c36-3c80-9e8c-eca5319ee530,Ana María762 Garza151,F,GENERAL PRACTICE,78 COLLEGE AVE,SOMERVILLE,MA,02144-1916,42.390445,-71.101033,80
b5827ef8-3363-3544-9622-b04aa7f0596b,7dcb5cb6-5c36-3c80-9e8c-eca5319ee530,Pilar644 Schroeder447,F,CLINICAL NURSE SPECIALIST,78 COLLEGE AVE,SOMERVILLE,MA,02144-1916,42.390445,-71.101033,0
a30b77fe-5b71-33da-8225-48c6f3b7535d,c78e72c8-63f2-3fe3-a2b1-d3000ff78d0c,Louis204 Cruickshank494,F,GENERAL PRACTICE,799 CONCORD AVE,CAMBRIDGE,MA,02138-1048,42.376043,-71.11868,33
96de351c-4e31-3e1e-bb36-4f4eac95e6a8,d747bc3c-50ae-37c0-b6b2-c11b8d5d8bc5,Danilo179 Dooley940,M,GENERAL PRACTICE,84 HIGHLAND AVE,SALEM,MA,01970-2736,42.499248,-70.898204,7
4118e0c3-276a-3b41-a0f8-f9d39899a0d9,16cc9727-9f60-3f98-825e-4e1264b827bf,Hailey792 Hahn503,F,PHYSICAL THERAPY,406 R WASHINGTON ST,HOLLISTON,MA,01746-1342,42.195951,-71.45343000000001,0
c49284c2-3711-3006-bf37-94d4fb74ab2a,16cc9727-9f60-3f98-825e-4e1264b827bf,Lou594 Christiansen251,M,PHYSICAL THERAPY,406 R WASHINGTON ST,HOLLISTON,MA,01746-1342,42.195951,-71.45343000000001,0
dc5279ea-da46-3a95-a1e2-c8e3df46d262,16cc9727-9f60-3f98-825e-4e1264b827bf,Josphine206 Klocko335,F,PHYSICAL THERAPY,406 R WASHINGTON ST,HOLLISTON,MA,01746-1342,42.195951,-71.45343000000001,0
2d06fb1b-d0d7-368f-a931-43a04e26eea5,16cc9727-9f60-3f98-825e-4e1264b827bf,Bradford382 Goodwin327,M,PHYSICAL THERAPY,406 R WASHINGTON ST,HOLLISTON,MA,01746-1342,42.195951,-71.45343000000001,0
7f98f2a8-3aa4-3465-b8c5-d4e8ab16bf46,16cc9727-9f60-3f98-825e-4e1264b827bf,Hailey792 Hahn503,F,GENERAL PRACTICE,406 R WASHINGTON ST,HOLLISTON,MA,01746-1342,42.195951,-71.45343000000001,16
e479fbea-1a1f-3f09-9ca7-626e83199f25,89b619e4-de26-3949-873b-43a255bf057c,Spencer878 Macejkovic424,M,GENERAL PRACTICE,43 HIGH ST,WAREHAM,MA,02571-2097,41.76104,-70.701779,54
4f9b8dda-1596-3173-87cc-cbf51033f2fa,cafe2177-c0c7-36bd-bea5-53ad4c45ee4d,Nannie905 Metz686,F,GENERAL PRACTICE,909 SUMNER ST,STOUGHTON,MA,02072-3396,42.119006,-71.10365,33
c391c682-4e98-33d2-84d9-6f6112c8b2be,0862c2e8-823e-3fb0-b162-6838e34264d4,Milo271 Reynolds644,M,GENERAL PRACTICE,83 S ST,WARE,MA,01082-1660,42.275462,-72.280158,15
5b84ee96-fa43-31de-8e08-79c897c57d86,86ddfcc4-2739-3341-9a65-305e74c5ff59,Latisha994 Sporer811,F,PULMONARY DISEASE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
f69e02ce-1c9a-3488-9b10-205f0684ff31,86ddfcc4-2739-3341-9a65-305e74c5ff59,Ignacio928 Sotelo656,M,PULMONARY DISEASE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
8d7ce286-5a49-3636-a962-58a8271cebb0,86ddfcc4-2739-3341-9a65-305e74c5ff59,Emmanuel930 Ebert178,M,PULMONARY DISEASE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
21ca9e35-e4f2-3507-9b6a-09b816dd907b,86ddfcc4-2739-3341-9a65-305e74c5ff59,Latisha994 Sporer811,F,NURSE PRACTITIONER,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
095512ba-a7c0-35fa-8920-26971affadba,86ddfcc4-2739-3341-9a65-305e74c5ff59,Bob965 Ondricka197,M,NURSE PRACTITIONER,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
a50db99e-f59b-39d0-8541-e3f927c0bbe9,86ddfcc4-2739-3341-9a65-305e74c5ff59,Emmanuel930 Ebert178,M,NURSE PRACTITIONER,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
fadf6952-baa0-30c5-b474-8686ac17246e,86ddfcc4-2739-3341-9a65-305e74c5ff59,Latisha994 Sporer811,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
407716c4-b656-3e1f-9a42-5b3ddff1cc9a,86ddfcc4-2739-3341-9a65-305e74c5ff59,Royce974 Sporer811,M,ALLERGY/IMMUNOLOGY,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
fc219ba0-0115-3031-8b9d-9014fffb75e8,86ddfcc4-2739-3341-9a65-305e74c5ff59,Latisha994 Sporer811,F,PHYSICIAN ASSISTANT,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
c9c14b54-160a-3116-a994-37a9eb5ef580,86ddfcc4-2739-3341-9a65-305e74c5ff59,Kecia457 Ondricka197,F,PHYSICIAN ASSISTANT,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
e6acdd31-6110-3745-920d-79179da133a8,86ddfcc4-2739-3341-9a65-305e74c5ff59,Latisha994 Sporer811,F,RHEUMATOLOGY,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
d7438d24-6bf1-36e3-9b73-1e642ebcf13f,86ddfcc4-2739-3341-9a65-305e74c5ff59,Kecia457 Ondricka197,F,RHEUMATOLOGY,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
246fe706-43d1-3509-84a0-263204d08dd7,86ddfcc4-2739-3341-9a65-305e74c5ff59,Marci572 Ebert178,F,RHEUMATOLOGY,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
e78f6a0a-0b00-3545-ac12-23694d4ad568,86ddfcc4-2739-3341-9a65-305e74c5ff59,Latisha994 Sporer811,F,FAMILY PRACTICE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
7518c58a-c612-355d-a79c-b85c6a09b100,86ddfcc4-2739-3341-9a65-305e74c5ff59,Bob965 Ondricka197,M,FAMILY PRACTICE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
4bace759-29b6-3d72-bff0-0cf4bb14c2e8,86ddfcc4-2739-3341-9a65-305e74c5ff59,Marci572 Ebert178,F,FAMILY PRACTICE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
0165a14d-f7b1-3f37-b68d-9b3bdee8aa3c,86ddfcc4-2739-3341-9a65-305e74c5ff59,Loma263 Barrows492,F,FAMILY PRACTICE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
8256d667-87c0-3a60-a866-45385ff2b2ef,86ddfcc4-2739-3341-9a65-305e74c5ff59,Clinton763 Dickinson688,M,FAMILY PRACTICE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
e731fe14-679d-34b4-af7a-ab6e77eb0ff6,86ddfcc4-2739-3341-9a65-305e74c5ff59,Hollis7 Fay398,M,FAMILY PRACTICE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
2bf9d079-43d1-3903-8f1d-2fa4befe7a02,86ddfcc4-2739-3341-9a65-305e74c5ff59,Glenn0 Lynch190,M,FAMILY PRACTICE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
8747c1fd-d7ab-3009-a1fe-7d5a8a47c599,86ddfcc4-2739-3341-9a65-305e74c5ff59,Royce974 Sporer811,M,SURGICAL ONCOLOGY,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
909f8aa1-b751-3e26-b2b3-ab86e8dbcb36,86ddfcc4-2739-3341-9a65-305e74c5ff59,Royce974 Sporer811,M,HOSPITALIST,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
70bf74c3-4a4a-391a-aaf4-6893572b6aa1,86ddfcc4-2739-3341-9a65-305e74c5ff59,Royce974 Sporer811,M,GYNECOLOGICAL ONCOLOGY,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
0d5ebb67-87c7-3db8-8bac-47fe64437aa7,86ddfcc4-2739-3341-9a65-305e74c5ff59,Royce974 Sporer811,M,OBSTETRICS/GYNECOLOGY,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
325ed8d2-a61a-3641-8dfd-1c6b97dfd967,86ddfcc4-2739-3341-9a65-305e74c5ff59,Kecia457 Ondricka197,F,OBSTETRICS/GYNECOLOGY,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
00ba9f15-90ca-3bb8-b53a-9657bcd29ac6,86ddfcc4-2739-3341-9a65-305e74c5ff59,Latisha994 Sporer811,F,UROLOGY,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
5268dfdf-73cd-3c4b-a42c-9dc429ec8897,86ddfcc4-2739-3341-9a65-305e74c5ff59,Latisha994 Sporer811,F,GENERAL PRACTICE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,22
120fcec4-3228-352b-b6bb-fd8b1e902edc,86ddfcc4-2739-3341-9a65-305e74c5ff59,Latisha994 Sporer811,F,ENDOCRINOLOGY,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
eac93b5a-5da0-3da4-bba6-2964f5a96e6c,86ddfcc4-2739-3341-9a65-305e74c5ff59,Bob965 Ondricka197,M,ENDOCRINOLOGY,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
6ff72d08-6990-361d-9fd5-22634f65293e,86ddfcc4-2739-3341-9a65-305e74c5ff59,Latisha994 Sporer811,F,INTERNAL MEDICINE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
004ecd67-2624-3444-974f-c28de7dd00a5,86ddfcc4-2739-3341-9a65-305e74c5ff59,Kecia457 Ondricka197,F,INTERNAL MEDICINE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
e31ba97a-07b6-3985-aae5-61674b1459f0,86ddfcc4-2739-3341-9a65-305e74c5ff59,Emmanuel930 Ebert178,M,INTERNAL MEDICINE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
f9a13b45-8140-34fc-b864-432f84a473b6,86ddfcc4-2739-3341-9a65-305e74c5ff59,Loma263 Barrows492,F,INTERNAL MEDICINE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
9a41f747-58fd-3142-8c15-19afceff63be,86ddfcc4-2739-3341-9a65-305e74c5ff59,Clinton763 Dickinson688,M,INTERNAL MEDICINE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
9c797439-f294-3d7a-9db4-dd29e2affc9d,86ddfcc4-2739-3341-9a65-305e74c5ff59,Hollis7 Fay398,M,INTERNAL MEDICINE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
eaaf04c5-d839-333d-8da4-fc454326a963,86ddfcc4-2739-3341-9a65-305e74c5ff59,Giovanna377 Lynch190,F,INTERNAL MEDICINE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
a79d52ad-c8ea-3102-ad35-df322dec1f86,86ddfcc4-2739-3341-9a65-305e74c5ff59,Todd315 Hirthe744,M,INTERNAL MEDICINE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
6fbc2774-3701-365e-bd3f-10ea4e2f38d3,86ddfcc4-2739-3341-9a65-305e74c5ff59,Twyla619 Pfannerstill264,F,INTERNAL MEDICINE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
82065857-7cd5-3dd8-9d81-e7e2a7c34979,86ddfcc4-2739-3341-9a65-305e74c5ff59,Oliver401 Kuvalis369,M,INTERNAL MEDICINE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
31bb8af0-04aa-330e-ba09-c59f08d15b31,86ddfcc4-2739-3341-9a65-305e74c5ff59,Simona661 Schultz619,F,INTERNAL MEDICINE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
dd0d25be-61fe-3614-8ef3-ecab17891b90,86ddfcc4-2739-3341-9a65-305e74c5ff59,Broderick767 Nader710,M,INTERNAL MEDICINE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
ac03f9cd-49d3-37c2-9eab-29f7e914c71c,86ddfcc4-2739-3341-9a65-305e74c5ff59,Karoline975 Welch179,F,INTERNAL MEDICINE,100 COMMERCE DR,NORTHBRIDGE,MA,01534-1415,42.128937,-71.655787,0
