Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
145de9ae-2613-564f-7e61-e068f448f19b,1956-12-28,,999-91-3669,S99956651,X22399003X,Mrs.,Barbera53,Hoeger474,,Smith67,M,white,nonhispanic,F,Boston  Massachusetts  US,124 Upton Promenade Suite 2,Groveland,Massachusetts,Essex County,,42.72780157463609,-70.98725318474543,1335186.0,6807.529999999999
4fcd59e3-b92d-11f3-7290-d429f8856f12,1963-08-29,,999-32-2047,S99932952,X50052865X,Mrs.,Alline927,Mertz280,,Halvorson124,M,white,nonhispanic,F,Chicopee  Massachusetts  US,451 Hintz Crossroad Suite 38,Concord,Massachusetts,Middlesex County,,42.423599670871354,-71.36878124282919,1280244.09,9175.099999999999
c09412ef-7688-2959-8eb2-42393250c1dd,1959-03-18,2020-06-25,999-53-2356,S99911309,X34833374X,Mrs.,Hanh683,Tillman293,,Collins926,M,white,nonhispanic,F,Cambridge  Massachusetts  US,775 Ferry Course Unit 6,Fall River,Massachusetts,Bristol County,02790,41.68748358458502,-71.11903751079107,1434961.68,12715.339999999998
9fad72f9-cc7a-b1e0-7d5a-5392557e6e69,1978-08-19,,999-95-2603,S99973827,X55913412X,Mrs.,Keesha623,MacGyver246,,Price929,M,white,nonhispanic,F,North Andover  Massachusetts  US,955 Rosenbaum Dam,Methuen,Massachusetts,Essex County,,42.758283683898085,-71.16159939665678,861136.71,10218.049999999997
ff3bbcb9-c6a1-540b-a746-6109192af8c7,2003-08-03,,999-15-6812,S99970097,,,Amy965,Casper496,,,,black,nonhispanic,F,Beverly  Massachusetts  US,266 Jacobson Green,Boston,Massachusetts,Suffolk County,02120,42.349853357361724,-71.1494336044773,353618.57,3603.04
d4923e39-afa7-4f19-9f27-59485fcaac47,2016-09-11,,999-68-8614,,,,Retha410,Deckow585,,,,white,nonhispanic,F,Barnstable  Massachusetts  US,253 Daniel View Apt 48,Cambridge,Massachusetts,Middlesex County,,42.36999136068972,-71.09549412082622,115878.72,1783.2199999999998
1c4389b2-5b14-2537-f080-c1fe367d2b34,1980-05-21,,999-54-7940,S99944799,X9291749X,Mr.,Ricky354,Kuhlman484,,,M,white,nonhispanic,M,New Bedford  Massachusetts  US,331 Tillman Street Apt 43,Adams,Massachusetts,Berkshire County,01220,42.631184068480565,-73.12484423673176,130210.85,9289.58
448ef3cc-5900-db90-77ed-657e7fe2d25a,1958-09-22,2013-06-10,999-87-2551,S99965840,X86827212X,Mr.,Jack927,Mueller846,,,M,white,nonhispanic,M,Grafton  Massachusetts  US,792 Beer Road,Greenfield,Massachusetts,Franklin County,01301,42.62399342488533,-72.58109364977926,1257839.84,5021.749999999999
f7b9b27f-5fb6-6a82-e23b-89c0fd26593d,1995-05-04,,999-62-2850,S99913616,X53373052X,Mr.,Efrain317,Gutmann970,,,,black,nonhispanic,M,Everett  Massachusetts  US,134 Klocko Center Apt 2,Boston,Massachusetts,Suffolk County,02203,42.297573978887314,-71.11303066168807,655055.6,2960.5699999999997
52052916-08b8-debb-5c13-1f4679afcffb,1950-02-02,,999-44-4206,S99999221,X74539019X,Mr.,Kendrick479,Muller251,,,S,white,nonhispanic,M,Tewksbury  Massachusetts  US,389 Funk Manor Apt 18,Gardner,Massachusetts,Worcester County,01440,42.61811174926827,-72.02921071354085,241219.47,11519.819999999998
f3574939-93fe-a7b1-cd49-0688afbbfddd,2011-05-03,,999-19-7079,,,,Dominic463,Cole117,,,,black,hispanic,M,Falmouth  Massachusetts  US,637 Barton Trail Unit 11,Boston,Massachusetts,Suffolk County,02151,42.37547653874281,-71.12589063350045,214763.28,2393.98
c9093aff-bb02-a34f-e7e6-2136a86ce72f,1996-03-26,,999-81-9928,S99933608,X27862683X,Mr.,Carlos172,Villaseñor332,,,,black,hispanic,M,Mexico City  Mexico City  MX,1027 Wehner Crossroad,Lynn,Massachusetts,Essex County,01906,42.43644716677268,-71.0274048926206,46829.41,5919.44
b631fc0c-cf6c-d863-9c6d-569dc5cdb473,1995-07-21,,999-46-9675,S99998712,X79930955X,Mr.,Whitney250,Bogan287,,,,white,nonhispanic,M,Haverhill  Massachusetts  US,119 Smitham Branch Apt 49,Waltham,Massachusetts,Middlesex County,02472,42.33726327699146,-71.22236501785056,528362.37,3068.08
4807504a-063e-b89a-7852-b9bc35338b6a,1965-06-18,,999-14-2930,S99975818,X79606125X,Mrs.,Rosalba160,Johnston597,,Shields502,M,white,nonhispanic,F,Boston  Massachusetts  US,894 Cole Dale Apt 4,Winthrop,Massachusetts,Suffolk County,,42.3332487587321,-71.04083087077649,1421343.54,12656.07
8393baa6-ee9b-2e30-3317-785c97c8a02d,2011-02-03,,999-79-4608,,,,Amado512,Koss676,,,,white,nonhispanic,M,Edgartown  Massachusetts  US,218 Tromp Avenue,Shrewsbury,Massachusetts,Worcester County,,42.326957462400294,-71.71832672165094,244416.12,2491.5099999999998
aec2139f-b448-c423-8445-7901578264db,2007-03-21,,999-11-5833,,,,Floria545,Rempel203,,,,white,nonhispanic,F,Springfield  Massachusetts  US,480 Parker Flat Suite 94,Brookline,Massachusetts,Norfolk County,,42.28858178362018,-71.11442059875694,13328.72,914.0799999999999
3170d655-2ece-6d9e-4813-121130a265f6,1995-09-27,,999-95-2066,S99912505,X62106787X,Mr.,Bertram873,Gibson10,,,,white,nonhispanic,M,Taunton  Massachusetts  US,656 Lubowitz Grove Apt 30,Raynham,Massachusetts,Bristol County,,41.941065344629926,-71.0019821963596,553872.03,2809.62
43e8264d-46e9-8403-bd17-bf8fc220dd19,1963-07-08,1992-10-05,999-29-8142,S99966719,X21507618X,Mr.,Monte325,Lakin515,,,M,white,nonhispanic,M,Swansea  Massachusetts  US,336 MacGyver Promenade Unit 23,Amesbury,Massachusetts,Essex County,,42.843530751349434,-70.97067776807793,637573.63,2357.0699999999997
4d0062c7-36a4-e6f3-b94d-878502133a95,1958-09-22,,999-85-6488,S99956735,X49627759X,Mr.,Johnathan55,Little434,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,1053 Carter Mission,Greenfield,Massachusetts,Franklin County,01301,42.665850677077096,-72.55855171711953,1436129.26,5108.499999999999
77a6aa6e-bd0f-4ebe-d088-021a2fbb20fa,1959-03-18,,999-62-8048,S99912196,X44889455X,Mrs.,Stephaine613,Hammes673,,Bashirian201,M,white,nonhispanic,F,Northbridge  Massachusetts  US,167 Padberg Fort,Fall River,Massachusetts,Bristol County,02724,41.657040783430006,-71.05739078405075,1362341.6500000001,10365.659999999998
6a664fbd-ba1a-a273-178e-e574347d633d,1985-07-03,,999-84-6720,S99995303,X34574954X,Mrs.,Hyo54,Lindgren255,,Lueilwitz711,M,white,nonhispanic,F,Methuen  Massachusetts  US,324 Mohr Rest Apt 41,Stoughton,Massachusetts,Norfolk County,,42.106231725926555,-71.12169437324067,113467.41,7097.919999999999
5f7e531b-985a-f56b-46a1-19ffe8493338,1946-04-26,,999-27-4839,S99923623,X65385942X,Mrs.,Lee268,Stamm704,,Hilll811,M,white,nonhispanic,F,Worcester  Massachusetts  US,248 McClure Track Apt 64,Walpole,Massachusetts,Norfolk County,02081,42.179504886308166,-71.284419094306,1381738.56,15506.869999999997
4c9d5810-0db3-ae42-7390-68bfc917bfa3,1977-11-18,,999-93-8838,S99959113,X19615791X,Mr.,Johnny786,Douglas31,,,M,white,nonhispanic,M,Great Barrington  Massachusetts  US,539 Renner Trace Unit 63,Sudbury,Massachusetts,Middlesex County,,42.42292748614196,-71.40200561606568,134299.18,5272.9
33d12d66-d6e2-5ab1-45c6-7fcdf8ece59c,1949-03-20,,999-78-6746,S99970264,X21333526X,Mr.,Ernest565,Haag279,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,691 Crona Annex Unit 16,Dennis,Massachusetts,Barnstable County,02638,41.72511038925255,-70.17264729851715,1434654.96,13379.31
88f17c91-ce26-6d11-1420-c93e165b34f2,2006-03-04,2009-07-13,999-86-6745,,,,Gino587,Simonis280,,,,white,nonhispanic,M,Saugus  Massachusetts  US,477 Cassin Key,Marlborough,Massachusetts,Middlesex County,,42.392914287222055,-71.52723595805632,73964.1,1477.4099999999999
913f241f-3bf2-9e33-9cc6-6b698592e604,1963-07-08,,999-92-1434,S99989520,X48667688X,Mr.,Israel728,Emard19,,,M,white,nonhispanic,M,Boston  Massachusetts  US,308 Crooks Lodge,Amesbury,Massachusetts,Essex County,,42.88292129890637,-70.95380661980698,1254837.96,5541.5199999999995
c6f7ba5b-395d-e655-d6a4-6f8e351404a3,1978-03-22,,999-89-2927,S99984989,X73195491X,Mr.,Carmine137,Zieme486,,,M,white,hispanic,M,Southborough  Massachusetts  US,1091 Orn Bridge,Lynn,Massachusetts,Essex County,01907,42.43802563319424,-70.96504991210517,934788.39,2666.2
1eeef4ca-6175-a35c-500a-96d607acab69,1991-04-11,,999-38-6389,S99913117,X57263787X,Mrs.,Dani520,Reinger292,,Jacobi462,M,white,nonhispanic,F,Walpole  Massachusetts  US,378 Yost Lock Unit 76,Blackstone,Massachusetts,Worcester County,,42.01599421858649,-71.57288019255411,766787.2,9492.289999999999
4cc240ef-a9e4-92a9-5816-66a917780e99,1962-09-23,,999-87-6518,S99987826,X12323263X,Mr.,Boris111,Schneider199,,,M,white,nonhispanic,M,Wellesley  Massachusetts  US,317 Klocko Track Unit 76,Sudbury,Massachusetts,Middlesex County,,42.380757217657475,-71.41838759329448,1410478.89,4123.679999999999
0f178d6c-a9b9-9634-0759-e60fc9c71cff,2006-03-04,,999-19-7756,,,,Reed154,Beahan375,,,,white,nonhispanic,M,Springfield  Massachusetts  US,471 Zulauf Trace,Marlborough,Massachusetts,Middlesex County,01752,42.3904884826699,-71.50624710543637,380883.85000000003,3213.9399999999996
a6375dec-3957-7eee-63d5-7df9bccf5612,1973-08-23,,999-20-7203,S99950142,X32697933X,Mr.,Rod343,Casper496,,,M,white,nonhispanic,M,Newton  Massachusetts  US,942 Murray Ferry,Chicopee,Massachusetts,Hampden County,,42.15303641895281,-72.61807599976277,1208401.03,4130.36
bba76f39-af38-faf2-646b-0301b2d2af0e,1957-11-30,,999-44-1480,S99969520,X82597577X,Mr.,Virgilio529,Wiza601,,,M,white,nonhispanic,M,Beverly  Massachusetts  US,204 Jones Crossing,Lawrence,Massachusetts,Essex County,01843,42.70367455434255,-71.20718305107287,1526619.72,5060.2
5dd8c854-9986-91da-817a-fb23f2ce786f,1988-10-23,,999-74-2982,S99948345,X89036618X,Mr.,Melvin857,West559,,,M,white,nonhispanic,M,Boston  Massachusetts  US,425 Wyman Byway Apt 26,Middleborough,Massachusetts,Plymouth County,,41.828770413533505,-70.8566376157667,706147.27,4921.3099999999995
a3815ffe-b7f3-e49b-2af5-08301cb3eea5,1950-10-11,,999-66-9280,S99963307,X54805196X,Mr.,Alberto639,Montoya249,,,M,white,hispanic,M,San Juan  Puerto Rico  PR,884 Labadie Drive Unit 82,Revere,Massachusetts,Suffolk County,,42.39187762091566,-70.98768050282011,1740212.83,5551.21
904fe07d-e38c-82e5-35c1-e1124c177dd3,1987-05-21,,999-91-1883,S99987097,X74200060X,Mr.,Dana512,Cassin499,,,M,white,nonhispanic,M,Boston  Massachusetts  US,388 Walter Ranch Apt 97,Leominster,Massachusetts,Worcester County,,42.53712983512197,-71.86520126739204,816835.31,2811.33
be955e72-d8f3-4812-95f0-9fa42e0c41c7,1944-10-24,2020-02-28,999-56-4951,S99958207,X10790948X,Mr.,Theo630,Conn188,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,616 Reichel Heights,Somerville,Massachusetts,Middlesex County,,42.40205547455572,-71.13580443342929,1771047.42,8075.5
62cffa4b-624d-ead5-da68-7d0a31997292,1937-02-16,2016-10-19,999-79-9554,S99928312,X73409387X,Ms.,Jackqueline794,Nolan344,,,S,white,nonhispanic,F,Norwell  Massachusetts  US,816 Sauer Grove Unit 0,Marshfield,Massachusetts,Plymouth County,,42.13472668055817,-70.69439979439004,1494733.0,13283.339999999998
0db9777f-a07b-f74f-388b-98c0703952d5,2002-03-20,,999-78-5563,S99910174,,Ms.,Shaun461,Walker122,,,,white,nonhispanic,F,East Longmeadow  Massachusetts  US,118 Hirthe Promenade Suite 50,Yarmouth Port,Massachusetts,Barnstable County,02675,41.700566778156904,-70.27742685380846,459773.73,2794.75
98b63a42-e21d-3108-32c0-08838e2a4e13,1964-10-05,,999-72-5157,S99981398,X76323646X,Mrs.,Candida654,Casper496,,Braun514,M,white,nonhispanic,F,Weymouth  Massachusetts  US,756 Ortiz Approach,Attleboro,Massachusetts,Bristol County,,41.845697072969614,-71.35555194760865,1320771.38,10286.199999999999
72373939-9818-4ad4-8ce5-330e97f79bd9,1950-11-28,,999-91-3009,S99973766,X7682604X,Mr.,Carl856,Bauch723,,,M,white,nonhispanic,M,Newburyport  Massachusetts  US,956 Cruickshank Esplanade,Norwood,Massachusetts,Norfolk County,,42.24031618151939,-71.25036709251766,233435.75,8951.439999999999
74600293-f455-33a6-e2f9-dcee4ece3b73,1941-08-15,1993-12-26,999-61-6841,S99990563,X9599373X,Ms.,Kerri159,Kunze215,,,S,native,nonhispanic,F,Stoughton  Massachusetts  US,820 Beatty Tunnel Unit 16,Gloucester,Massachusetts,Essex County,01930,42.63669690645245,-70.65238916054781,1390742.3000000003,9204.599999999999
aba60219-6e6e-d681-409a-312428e3c0e8,1961-09-08,,999-38-2957,S99918114,X8046869X,Mr.,Royal919,Lind531,,,M,white,nonhispanic,M,West Bridgewater  Massachusetts  US,1054 Fadel Parade,Medford,Massachusetts,Middlesex County,,42.43785133423307,-71.14421204425312,27505.44,854.91
7d3a30f2-a2d9-7392-1da1-5bd8201f8c97,1944-10-24,,999-25-4497,S99962489,X49770446X,Mr.,Stan246,Crona259,,,M,white,nonhispanic,M,Billerica  Massachusetts  US,1008 Ziemann Annex,Somerville,Massachusetts,Middlesex County,02140,42.41869375718333,-71.15525587762023,1603453.07,14179.82
309c159a-b498-a6ea-3b99-c4d652c474d2,1952-06-30,,999-47-4398,S99997042,X33380639X,Mr.,Wally311,Schneider199,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,1078 Champlin Gate Unit 72,Millbury,Massachusetts,Worcester County,,42.2049921068795,-71.79887890751229,1424220.67,7207.199999999999
3d34cc5f-7399-9357-2610-7b07f9ff0075,1985-06-08,,999-78-2133,S99968455,X20788548X,Mrs.,Lakesha141,Veum823,,Spencer878,M,white,nonhispanic,F,Haverhill  Massachusetts  US,871 Hermann View,Westwood,Massachusetts,Norfolk County,,42.19465023608961,-71.23905713070943,680268.75,9535.669999999998
0229392b-2e21-9de4-9ab7-432bc300f4ac,1937-02-16,2020-03-23,999-90-3986,S99986580,X44260643X,Mrs.,Donnette259,Boehm581,,Huel628,M,white,nonhispanic,F,Weymouth  Massachusetts  US,801 Medhurst Passage,Marshfield,Massachusetts,Plymouth County,02050,42.1597974626767,-70.67182799323979,1547610.68,20488.28
24ddbc4e-5f5b-0e1c-4438-e2986e308d24,1957-09-16,2012-06-30,999-91-4813,S99931471,X14532298X,Mr.,Mitchell808,Rohan584,,,M,white,nonhispanic,M,New Bedford  Massachusetts  US,636 Mueller Run Unit 63,Winchendon,Massachusetts,Worcester County,01475,42.649015475343404,-72.02347872036108,1470397.47,3538.04
93265ec6-6372-356e-623f-ff372454ddf0,1938-07-17,,999-98-9782,S99928770,X4541428X,Mr.,Warner493,Hammes673,,,S,white,nonhispanic,M,Upton  Massachusetts  US,531 Deckow Meadow Suite 49,Billerica,Massachusetts,Middlesex County,,42.56561947794226,-71.27862999536404,1546803.71,9173.41
c1fa529c-fb8d-5fe6-31eb-01a66a20c18a,1954-03-03,,999-93-9655,S99971137,X80535017X,Mr.,Renato359,Wilderman619,,,M,white,nonhispanic,M,Easton  Massachusetts  US,823 O'Keefe Course,Fall River,Massachusetts,Bristol County,02723,41.73171269581675,-71.22715794390415,209002.03,6006.75
15b2b1c8-c739-fac5-0f5d-e866e15c54fa,1980-04-18,,999-37-5675,S99961808,X59738487X,Mr.,Benjamin360,Hane680,,,M,white,nonhispanic,M,Acton  Massachusetts  US,500 Blick Track,Newbury,Massachusetts,Essex County,,42.73120482387922,-70.90168628920661,1087596.14,2870.6
16d45e99-7c98-4da3-8097-fc51920eb569,1988-07-30,,999-11-1702,S99979259,X39576884X,Mrs.,Virginia437,Kreiger457,,Terry864,M,white,nonhispanic,F,Worcester  Massachusetts  US,119 Bernier Row Unit 40,Pinehurst,Massachusetts,Middlesex County,01866,42.54514239918796,-71.24387666887029,631709.83,6442.409999999999
285c550f-9555-bb6c-91db-ab423263a5df,2004-05-17,,999-79-4361,S99982252,,,Willow678,Robel940,,,,white,nonhispanic,F,Burlington  Massachusetts  US,556 Weissnat Spur Unit 8,Dudley,Massachusetts,Worcester County,,42.056918921558925,-71.96482116443305,430150.49,2992.2599999999998
b009dcf1-475d-d860-83c0-85450a699a5e,1912-10-15,,999-94-1733,S99923557,X82623227X,Ms.,Athena83,Keeling57,,,S,white,nonhispanic,F,Foxborough  Massachusetts  US,324 Batz Passage Apt 25,Brookline,Massachusetts,Norfolk County,,42.33386800984584,-71.12148094622464,1623665.32,27121.499999999996
f11dc422-9a22-0f7f-c519-f6ae4fcad9ee,1999-01-01,,999-77-2362,S99926789,X17648719X,Ms.,Suzanne628,Kiehn525,,,,black,nonhispanic,F,Everett  Massachusetts  US,317 Gusikowski Vale Unit 5,Boston,Massachusetts,Suffolk County,02130,42.286591006342356,-71.08736390341672,454761.08,3533.8299999999995
6494d174-5fc2-2483-4c39-4fbbdd683cb7,1964-02-01,,999-23-1650,S99945883,X52124971X,Mrs.,Tobi258,McGlynn426,,Bechtelar572,M,white,nonhispanic,F,Taunton  Massachusetts  US,1069 Conroy Pathway,Wakefield,Massachusetts,Middlesex County,01880,42.47085165235188,-71.05383631211811,1280497.15,6944.999999999999
0bb2c1b0-ffa2-f51f-49c2-a65e7f401155,1941-08-15,,999-80-2274,S99946134,X27499097X,Mrs.,Neda956,O'Kon634,,Bednar518,M,native,nonhispanic,F,Boston  Massachusetts  US,861 Parisian Crossroad Apt 66,Gloucester,Massachusetts,Essex County,01930,42.58780247741491,-70.72230035728228,1569141.79,15126.979999999998
5bf3cba9-a038-b233-7c4d-c0a4e2b16146,1957-09-16,,999-55-4403,S99941336,X63770859X,Mr.,Colby655,Green467,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,106 Harris Manor Unit 89,Winchendon,Massachusetts,Worcester County,,42.70546629768431,-72.0851109882834,1455261.02,4694.379999999999
d50e3696-da3f-67ad-0d3a-d5e036770913,1987-03-20,,999-35-6178,S99995305,X87216722X,Mr.,Clyde817,Crist667,,,M,white,nonhispanic,M,Malden  Massachusetts  US,147 Mayer Avenue Apt 21,Cambridge,Massachusetts,Middlesex County,02138,42.33001510907527,-71.15334411317804,821182.88,2707.99
96d81025-3721-2fec-dca4-88592dd431da,1928-01-07,,999-58-3728,S99961553,X84398856X,Mr.,Lon587,Nicolas769,,,M,white,nonhispanic,M,Boston  Massachusetts  US,321 Daugherty Underpass,Pittsfield,Massachusetts,Berkshire County,01201,42.437505858116,-73.28443780292064,1421069.74,7011.69
dce7e0df-d872-daa9-c24f-91b8dee3e568,2014-07-22,,999-86-4871,,,,Yong583,Jast432,,,,white,nonhispanic,M,Wilmington  Massachusetts  US,570 Koss Well Apt 91,Springfield,Massachusetts,Hampden County,01151,42.09797857157531,-72.60196531549998,179020.81,1937.3999999999999
c10662c2-7c1f-5010-cb84-78f224f7cabf,1963-09-27,,999-19-3092,S99998805,X87624318X,Mr.,Parker433,Rowe323,,,M,white,nonhispanic,M,Carlisle  Massachusetts  US,235 Hudson Stravenue,Fall River,Massachusetts,Bristol County,02724,41.645023648646436,-71.1637217046193,10438.83,0.0
cdd84de4-f50b-95a3-326c-fff3e99fc8ef,2019-09-07,,999-51-3553,,,,Lilly908,Hane680,,,,white,nonhispanic,F,Southborough  Massachusetts  US,1047 Hills Mall Suite 77,New Bedford,Massachusetts,Bristol County,02743,41.539813868665625,-70.93678378711017,34508.9,1043.2399999999998
e893eada-48e0-f39e-cb5f-a0f457b64df4,1974-10-29,,999-53-1850,S99999969,X33112778X,Mrs.,Jin479,Torphy630,,Considine820,M,black,nonhispanic,F,Greenfield  Massachusetts  US,902 Haag Lodge,Boston,Massachusetts,Suffolk County,02134,42.31386849994254,-71.07409229659427,1003306.31,8575.659999999998
c86d12ce-1b57-861c-5b44-394742f65001,1937-02-16,2020-03-21,999-72-9318,S99984867,X24814734X,Mrs.,Kandra693,Lehner980,,Bergstrom287,M,white,nonhispanic,F,New Bedford  Massachusetts  US,311 Hauck Light Apt 21,Marshfield,Massachusetts,Plymouth County,,42.08883073324845,-70.72900275789239,1560686.87,8937.3
2f7c430c-3501-b8d5-5323-d49333e9ba98,1972-04-30,,999-45-1806,S99954970,X87878672X,Ms.,Sean831,Klocko335,,,S,white,nonhispanic,F,Mansfield  Massachusetts  US,841 Lueilwitz Union,Kingston,Massachusetts,Plymouth County,,42.003383814294565,-70.71467637509605,1147021.21,8600.859999999999
e000900e-2ca0-8df8-460b-232b02e0c663,2018-01-09,,999-90-6722,,,,Liana375,Bradtke547,,,,white,nonhispanic,F,Gardner  Massachusetts  US,968 Hauck Village,Springfield,Massachusetts,Hampden County,01119,42.11179095963911,-72.47266739674626,74455.01,1443.2299999999998
5b5393ca-ca97-a6b4-7183-2aa22b432e70,2003-02-13,,999-94-4753,S99942089,,Ms.,Pamela954,Raynor401,,,,white,nonhispanic,F,Boxford  Massachusetts  US,704 Balistreri Rest Apt 80,Mansfield,Massachusetts,Bristol County,,41.975794930600415,-71.17205184284816,437510.77,2797.2999999999997
83da573f-e815-9a7c-59d3-41f9b66f1586,1983-04-13,,999-94-7701,S99980888,X41642978X,Mrs.,Johnie961,McGlynn426,,Heaney114,M,white,nonhispanic,F,Marlborough  Massachusetts  US,532 Skiles Parade,Shrewsbury,Massachusetts,Worcester County,,42.24415020803753,-71.7100898495542,902104.3200000001,8743.699999999999
eb0d5c0e-fd7a-b1ce-bc24-432ed86c472c,1960-11-19,,999-67-3933,S99969257,X36157538X,Ms.,Porsha375,Carter549,,,S,black,nonhispanic,F,Chicopee  Massachusetts  US,553 Smith Row,Boston,Massachusetts,Suffolk County,02132,42.345296184967125,-71.09141753739333,1251253.3800000001,10554.649999999998
f7dc4002-851d-486e-18aa-c57465aba7c6,1997-05-08,,999-28-2538,S99938552,X82389925X,Ms.,Peter292,Hoppe518,,,,white,nonhispanic,F,Watertown  Massachusetts  US,969 Kerluke Lodge Suite 47,Boston,Massachusetts,Suffolk County,02125,42.36037922701254,-71.07813635050343,30374.12,297.46
9231b49b-4ebe-6bf4-0750-cdcc00d747ea,1997-08-08,,999-81-6725,S99988005,X89765711X,Mr.,Fausto876,MacGyver246,,,,white,nonhispanic,M,Springfield  Massachusetts  US,443 Howell Common,Westfield,Massachusetts,Hampden County,,42.16840961150322,-72.75088560063635,547339.64,3202.99
5327fed8-8467-e868-9094-a88a064669ea,1947-07-17,2020-03-12,999-37-3780,S99998266,X82929809X,Mr.,Ferdinand55,Bashirian201,,,S,white,nonhispanic,M,Holyoke  Massachusetts  US,133 Dooley Burg,Marblehead,Massachusetts,Essex County,01945,42.515305362493365,-70.78988955729464,1677084.28,9858.75
eb2ccee2-c489-53ad-c19a-80145d45b466,1989-08-10,,999-31-6006,S99982436,X77842847X,Ms.,Kenisha791,Greenholt190,,,S,black,nonhispanic,F,Arlington  Massachusetts  US,960 Bartoletti Stravenue,Boston,Massachusetts,Suffolk County,02114,42.33184398074245,-71.1219839637318,734632.42,5537.679999999999
ca7df028-66b3-5f31-ec4b-e7197f5aa5a1,1943-01-27,,999-14-8005,S99943203,X48579971X,Mrs.,Burma963,Greenfelder433,,Beier427,M,asian,nonhispanic,F,Barnstable  Massachusetts  US,942 Grimes Boulevard,Quincy,Massachusetts,Norfolk County,02169,42.27054183429967,-71.00051735311587,1417350.72,11517.72
f17421c1-bb8a-6011-0911-20bb52e41710,1959-06-22,2019-07-22,999-82-4698,S99989342,X67920432X,Mr.,Jamie386,Willms744,,,M,white,hispanic,M,West Falmouth  Massachusetts  US,651 Legros Stravenue,Boston,Massachusetts,Suffolk County,02110,42.28731997960329,-71.14228710752636,188678.37,8719.16
7536fce9-2320-bd0d-fc34-85be0b36d8b0,1937-02-16,,999-63-6449,S99943573,X14654496X,Mrs.,Sandi885,Schiller186,,Aufderhar910,M,white,nonhispanic,F,Brockton  Massachusetts  US,465 Erdman Trace,Marshfield,Massachusetts,Plymouth County,02050,42.12044820261133,-70.74115647475594,1511492.26,16467.449999999997
e30ad2fc-3947-1fce-232a-072ae7e8138b,1986-02-14,,999-56-7755,S99920606,X74817934X,Mr.,Eugene421,Hintz995,,,S,white,nonhispanic,M,North Seekonk  Massachusetts  US,241 Reinger Arcade Unit 69,Worcester,Massachusetts,Worcester County,01609,42.311270168002864,-71.7608661765035,847230.98,2848.7999999999997
c7313ef1-0b6a-cf8b-8cfc-23e57668cb7c,1994-09-12,,999-81-3938,S99947067,X46891069X,Mr.,Lyle846,Mante251,,,,white,nonhispanic,M,South Hadley  Massachusetts  US,316 Bartell Trace,Lynn,Massachusetts,Essex County,01940,42.52847083648991,-70.9554769763909,551247.73,5666.839999999998
b5af5637-c4ca-ec24-e578-7e5ecdf82753,2009-11-02,,999-45-9065,,,,Laveta191,Rice937,,,,asian,nonhispanic,F,Melrose  Massachusetts  US,1031 Nikolaus Brook,Waltham,Massachusetts,Middlesex County,02451,42.43622058316211,-71.28575050676926,18837.399999999998,516.64
52164fcf-80d6-57a8-2f6b-7516c0331c6b,1947-07-17,,999-99-8390,S99938737,X20232446X,Mr.,Gary33,Lockman863,,,S,white,nonhispanic,M,Leominster  Massachusetts  US,225 Treutel Orchard,Marblehead,Massachusetts,Essex County,,42.538483647536395,-70.80492647075037,1368091.59,7850.749999999999
eac283fb-71c2-9c81-1be8-2bd94940758a,1978-04-04,,999-12-7927,S99993877,X73130691X,Mr.,Wyatt967,Sawayn19,,,M,white,nonhispanic,M,West Tisbury  Massachusetts  US,692 Nienow Dale Apt 49,Boston,Massachusetts,Suffolk County,02215,42.37968048145183,-71.07740883604382,132106.72,3251.2299999999996
7c958c2f-149c-1734-bcc4-caa9f7ef428c,1969-05-26,,999-25-6881,S99949589,X67554650X,Mrs.,Karlyn611,Effertz744,,Baumbach677,M,white,nonhispanic,F,New Bedford  Massachusetts  US,649 Goyette Lodge Unit 14,Randolph,Massachusetts,Norfolk County,,42.208614359832886,-71.05277650717913,1051421.3,11600.059999999998
f57db092-c540-2411-0b7d-3167d0846b55,1959-06-22,,999-78-9426,S99984173,X3237300X,Mr.,Greg949,Bergstrom287,,,M,white,hispanic,M,New Bedford  Massachusetts  US,305 Hettinger Gardens Apt 27,Boston,Massachusetts,Suffolk County,02215,42.37493195085793,-71.00383118580022,190678.9,6430.82
a6057f15-5ae3-b777-549b-af54cdd7a953,1962-09-18,2005-03-29,999-55-8978,S99917135,X88940180X,Mrs.,Tracey100,Reinger292,,Harber290,M,white,nonhispanic,F,Amherst Center  Massachusetts  US,1042 Hackett Station Apt 69,Chicopee,Massachusetts,Hampden County,01013,42.20029535491767,-72.52385275543752,935210.75,4829.759999999999
de695427-bf2a-6ca0-1606-f315e2ba3acb,2006-05-03,,999-82-1147,,,,Douglass930,Will178,,,,white,hispanic,M,Worcester  Massachusetts  US,398 Pagac Common,Springfield,Massachusetts,Hampden County,01129,42.18257546397551,-72.57590255055366,359066.64,3300.5499999999997
